,GEO,North American Industry Classification System (NAICS),REF_DATE,VALUE,Quarter,Year,Difference by Quarter,Median by Quarter,Median Change by Quarter,MAD by Quarter,Lower Bound,Upper Bound,ZScore,Normality
167,Canada,Transportation equipment manufacturing [336],1988-01-01,80.3,1,1988,0.3999999999999915,83.1,0.20000000000000284,4.099999999999994,74.9,91.29999999999998,-0.682926829268293,Normal
168,Canada,Furniture and related product manufacturing [337],1988-01-01,81.6,1,1988,-0.9000000000000057,79.1,0.0,3.200000000000003,72.69999999999999,85.5,0.7812499999999993,Normal
169,Canada,Miscellaneous manufacturing [339],1988-01-01,86.9,1,1988,16.200000000000003,79.5,-1.0,3.700000000000003,72.1,86.9,2.0,Normal
170,Canada,Total industrial,1988-04-01,86.4,2,1988,4.1000000000000085,81.6,0.0,2.299999999999997,77.0,86.19999999999999,2.086956521739138,Unusual
171,Canada,Forestry and logging [113],1988-04-01,85.8,2,1988,12.5,83.3,0.10000000000000853,4.8999999999999915,73.50000000000001,93.09999999999998,0.510204081632654,Normal
172,Canada,Mining and oil and gas extraction [21],1988-04-01,86.2,2,1988,8.799999999999997,77.4,0.10000000000000853,4.3999999999999915,68.60000000000002,86.19999999999999,2.000000000000003,Unusual
173,Canada,Oil and gas extraction [211],1988-04-01,88.6,2,1988,6.199999999999989,78.6,0.29999999999999716,4.3999999999999915,69.80000000000001,87.39999999999998,2.272727272727277,Unusual
174,Canada,Mining,1988-04-01,82.8,2,1988,12.5,73.6,0.4000000000000057,4.599999999999994,64.4,82.79999999999998,2.000000000000003,Unusual
175,Canada,"Electric power generation, transmission and distribution [2211]",1988-04-01,89.1,2,1988,3.0,82.8,0.0,1.5,79.8,85.8,4.199999999999998,Very Unusual
176,Canada,Construction [23],1988-04-01,91.6,2,1988,3.5999999999999943,86.8,0.0,2.5,81.8,91.8,1.9199999999999988,Normal
177,Canada,Manufacturing [31-33],1988-04-01,83.5,2,1988,2.5999999999999943,81.1,0.20000000000000284,2.4000000000000057,76.29999999999998,85.9,1.0,Normal
178,Canada,Food manufacturing [311],1988-04-01,80.7,2,1988,1.9000000000000057,79.5,0.0,1.2000000000000028,77.1,81.9,1.0,Normal
179,Canada,Beverage and tobacco product manufacturing [312],1988-04-01,75.8,2,1988,4.8999999999999915,73.9,-0.10000000000000853,2.3000000000000114,69.29999999999998,78.50000000000003,0.8260869565217314,Normal
180,Canada,Beverage manufacturing [3121],1988-04-01,72.9,2,1988,1.0,77.3,-0.4000000000000057,3.200000000000003,70.89999999999999,83.7,-1.3749999999999962,Normal
181,Canada,Tobacco manufacturing [3122],1988-04-01,77.7,2,1988,7.400000000000006,67.8,-0.10000000000000142,4.5,58.8,76.8,2.200000000000001,Unusual
182,Canada,Textiles,1988-04-01,83.7,2,1988,-3.5999999999999943,76.6,-0.10000000000000853,3.200000000000003,70.19999999999999,83.0,2.218750000000001,Unusual
183,Canada,Textile mills [313],1988-04-01,,2,1988,,78.0,0.0,4.0,70.0,86.0,,Normal
184,Canada,Textile product mills [314],1988-04-01,,2,1988,,74.8,-1.0,5.5,63.8,85.8,,Normal
185,Canada,Clothing manufacturing [315],1988-04-01,84.2,2,1988,-5.0,79.5,-0.4000000000000057,4.200000000000003,71.1,87.9,1.119047619047619,Normal
186,Canada,Leather and allied product manufacturing [316],1988-04-01,81.6,2,1988,3.0,76.0,0.20000000000000284,5.599999999999994,64.80000000000001,87.19999999999999,1.0,Normal
187,Canada,Wood product manufacturing [321],1988-04-01,83.7,2,1988,1.7000000000000028,82.5,-1.0,4.400000000000006,73.69999999999999,91.30000000000001,0.27272727272727304,Normal
188,Canada,Paper manufacturing [322],1988-04-01,94.5,2,1988,0.29999999999999716,88.1,-0.6999999999999886,2.0999999999999943,83.9,92.29999999999998,3.0476190476190586,Very Unusual
189,Canada,Printing and related support activities [323],1988-04-01,81.3,2,1988,5.3999999999999915,75.4,0.09999999999999432,2.1999999999999886,71.00000000000003,79.79999999999998,2.681818181818192,Unusual
190,Canada,Petroleum and coal products manufacturing [324],1988-04-01,92.1,2,1988,7.599999999999994,86.7,0.4000000000000057,4.599999999999994,77.50000000000001,95.89999999999999,1.1739130434782605,Normal
191,Canada,Chemical manufacturing [325],1988-04-01,89.1,2,1988,1.0,80.0,0.20000000000000284,3.200000000000003,73.6,86.4,2.8437499999999956,Unusual
192,Canada,Plastics and rubber products manufacturing [326],1988-04-01,89.9,2,1988,0.5,80.5,0.5,4.200000000000003,72.1,88.9,2.238095238095238,Unusual
193,Canada,Plastic product manufacturing [3261],1988-04-01,89.8,2,1988,-0.4000000000000057,78.3,0.0,4.799999999999997,68.7,87.89999999999999,2.395833333333335,Unusual
194,Canada,Rubber product manufacturing [3262],1988-04-01,90.1,2,1988,3.299999999999997,84.6,0.0,4.6000000000000085,75.39999999999998,93.80000000000001,1.1956521739130412,Normal
195,Canada,Non-metallic mineral product manufacturing [327],1988-04-01,85.7,2,1988,1.5,75.6,0.09999999999999432,4.299999999999997,67.0,84.19999999999999,2.3488372093023293,Unusual
196,Canada,Primary metal manufacturing [331],1988-04-01,94.7,2,1988,4.1000000000000085,87.0,0.0,5.299999999999997,76.4,97.6,1.4528301886792465,Normal
197,Canada,Fabricated metal product manufacturing [332],1988-04-01,79.2,2,1988,1.1000000000000085,77.9,0.3999999999999915,2.5999999999999943,72.70000000000002,83.1,0.5,Normal
198,Canada,Machinery manufacturing [333],1988-04-01,77.7,2,1988,9.0,78.6,0.20000000000000284,2.8000000000000114,72.99999999999997,84.20000000000002,-0.32142857142856707,Normal
199,Canada,Computer and electronic product manufacturing [334],1988-04-01,82.9,2,1988,1.5,80.4,0.0,5.8999999999999915,68.60000000000002,92.19999999999999,0.4237288135593226,Normal
200,Canada,"Electrical equipment, appliance and component manufacturing [335]",1988-04-01,81.3,2,1988,4.700000000000003,78.0,0.0,3.0,72.0,84.0,1.099999999999999,Normal
201,Canada,Transportation equipment manufacturing [336],1988-04-01,78.4,2,1988,1.0,84.3,0.5999999999999943,4.299999999999997,75.7,92.89999999999999,-1.3720930232558128,Normal
202,Canada,Furniture and related product manufacturing [337],1988-04-01,76.8,2,1988,-4.6000000000000085,78.9,0.0,2.9000000000000057,73.1,84.70000000000002,-0.7241379310344843,Normal
203,Canada,Miscellaneous manufacturing [339],1988-04-01,87.5,2,1988,12.700000000000003,79.5,0.0,2.9000000000000057,73.69999999999999,85.30000000000001,2.758620689655167,Unusual
204,Canada,Total industrial,1988-07-01,85.5,3,1988,0.7000000000000028,81.6,0.0,2.1000000000000014,77.39999999999999,85.8,1.8571428571428585,Normal
205,Canada,Forestry and logging [113],1988-07-01,96.3,3,1988,4.700000000000003,82.9,0.29999999999999716,5.5,71.9,93.9,2.4363636363636347,Unusual
206,Canada,Mining and oil and gas extraction [21],1988-07-01,85.3,3,1988,4.299999999999997,78.4,0.19999999999999574,3.9499999999999957,70.50000000000001,86.3,1.7468354430379744,Normal
207,Canada,Oil and gas extraction [211],1988-07-01,87.6,3,1988,3.799999999999997,78.0,-0.25,4.650000000000006,68.69999999999999,87.30000000000001,2.0645161290322545,Unusual
208,Canada,Mining,1988-07-01,81.9,3,1988,5.0,73.55,0.14999999999999858,5.350000000000001,62.849999999999994,84.25,1.560747663551403,Normal
209,Canada,"Electric power generation, transmission and distribution [2211]",1988-07-01,88.7,3,1988,2.6000000000000085,83.45,0.19999999999999574,2.049999999999997,79.35000000000001,87.55,2.560975609756101,Unusual
210,Canada,Construction [23],1988-07-01,92.8,3,1988,2.3999999999999915,87.4,0.0,2.4000000000000057,82.6,92.20000000000002,2.249999999999991,Unusual
211,Canada,Manufacturing [31-33],1988-07-01,81.3,3,1988,-1.6000000000000085,80.8,0.0,2.4499999999999957,75.9,85.69999999999999,0.2040816326530616,Normal
212,Canada,Food manufacturing [311],1988-07-01,79.7,3,1988,-0.7000000000000028,79.85,-0.10000000000000142,1.0999999999999943,77.65,82.04999999999998,-0.1363636363636293,Normal
213,Canada,Beverage and tobacco product manufacturing [312],1988-07-01,74.1,3,1988,1.7999999999999972,73.6,-0.05000000000000426,2.1000000000000014,69.39999999999999,77.8,0.23809523809523794,Normal
214,Canada,Beverage manufacturing [3121],1988-07-01,72.5,3,1988,2.5,76.65,0.05000000000000426,3.8500000000000014,68.95,84.35000000000001,-1.077922077922079,Normal
215,Canada,Tobacco manufacturing [3122],1988-07-01,75.2,3,1988,1.6000000000000085,67.15,-0.8500000000000014,3.450000000000003,60.25,74.05000000000001,2.3333333333333304,Unusual
216,Canada,Textiles,1988-07-01,83.6,3,1988,-3.6000000000000085,76.65,0.25,3.3999999999999986,69.85000000000001,83.45,2.044117647058821,Unusual
217,Canada,Textile mills [313],1988-07-01,,3,1988,,77.0,0.10000000000000853,3.299999999999997,70.4,83.6,,Normal
218,Canada,Textile product mills [314],1988-07-01,,3,1988,,74.45,0.24999999999999645,4.700000000000003,65.05,83.85000000000001,,Normal
219,Canada,Clothing manufacturing [315],1988-07-01,82.6,3,1988,-6.6000000000000085,79.19999999999999,-1.9499999999999957,4.000000000000007,71.19999999999997,87.2,0.8499999999999999,Normal
220,Canada,Leather and allied product manufacturing [316],1988-07-01,73.9,3,1988,-6.799999999999997,74.30000000000001,0.05000000000000071,2.79999999999999,68.70000000000003,79.89999999999999,-0.1428571428571454,Normal
221,Canada,Wood product manufacturing [321],1988-07-01,81.6,3,1988,-7.200000000000003,83.25,-1.0,4.5,74.25,92.25,-0.3666666666666679,Normal
222,Canada,Paper manufacturing [322],1988-07-01,93.0,3,1988,-3.799999999999997,88.35,-0.10000000000000142,2.5999999999999943,83.15,93.54999999999998,1.7884615384615445,Normal
223,Canada,Printing and related support activities [323],1988-07-01,77.7,3,1988,-1.7999999999999972,75.85,0.3999999999999986,3.0,69.85,81.85,0.6166666666666695,Normal
224,Canada,Petroleum and coal products manufacturing [324],1988-07-01,89.9,3,1988,1.8000000000000114,86.6,0.7499999999999929,3.1499999999999986,80.3,92.89999999999999,1.0476190476190517,Normal
225,Canada,Chemical manufacturing [325],1988-07-01,88.6,3,1988,-1.0,80.4,-0.19999999999999574,3.6499999999999986,73.10000000000001,87.7,2.2465753424657513,Unusual
226,Canada,Plastics and rubber products manufacturing [326],1988-07-01,88.3,3,1988,-1.2000000000000028,79.75,-0.04999999999999716,4.650000000000006,70.44999999999999,89.05000000000001,1.8387096774193519,Normal
227,Canada,Plastic product manufacturing [3261],1988-07-01,87.6,3,1988,-3.3000000000000114,78.05,0.10000000000000142,4.199999999999996,69.65,86.44999999999999,2.2738095238095255,Unusual
228,Canada,Rubber product manufacturing [3262],1988-07-01,91.0,3,1988,6.200000000000003,86.0,1.1000000000000014,4.25,77.5,94.5,1.1764705882352942,Normal
229,Canada,Non-metallic mineral product manufacturing [327],1988-07-01,85.3,3,1988,1.2999999999999972,75.4,-0.3500000000000014,4.200000000000003,67.0,83.80000000000001,2.3571428571428537,Unusual
230,Canada,Primary metal manufacturing [331],1988-07-01,90.7,3,1988,-2.5,85.4,-0.5999999999999943,5.149999999999999,75.10000000000001,95.7,1.0291262135922328,Normal
231,Canada,Fabricated metal product manufacturing [332],1988-07-01,78.6,3,1988,-0.30000000000001137,78.05,-0.25,2.799999999999997,72.45,83.64999999999999,0.19642857142857062,Normal
232,Canada,Machinery manufacturing [333],1988-07-01,77.9,3,1988,6.900000000000006,78.75,0.75,2.950000000000003,72.85,84.65,-0.28813559322033677,Normal
233,Canada,Computer and electronic product manufacturing [334],1988-07-01,82.5,3,1988,0.4000000000000057,81.75,0.45000000000000284,3.9000000000000057,73.94999999999999,89.55000000000001,0.19230769230769204,Normal
234,Canada,"Electrical equipment, appliance and component manufacturing [335]",1988-07-01,81.3,3,1988,-0.20000000000000284,78.15,0.0,3.25,71.65,84.65,0.9692307692307666,Normal
235,Canada,Transportation equipment manufacturing [336],1988-07-01,71.4,3,1988,-6.799999999999997,83.1,0.7000000000000028,4.400000000000006,74.29999999999998,91.9,-2.659090909090903,Normal
236,Canada,Furniture and related product manufacturing [337],1988-07-01,75.6,3,1988,-7.1000000000000085,79.69999999999999,0.10000000000000142,3.1000000000000156,73.49999999999996,85.90000000000002,-1.3225806451612818,Normal
237,Canada,Miscellaneous manufacturing [339],1988-07-01,87.4,3,1988,7.400000000000006,79.55000000000001,-0.05000000000000426,3.04999999999999,73.45000000000003,85.64999999999999,2.5737704918032853,Unusual
238,Canada,Total industrial,1988-10-01,84.6,4,1988,-1.6000000000000085,81.35,0.0,2.0999999999999943,77.15,85.54999999999998,1.547619047619052,Normal
239,Canada,Forestry and logging [113],1988-10-01,95.6,4,1988,-12.800000000000011,80.19999999999999,-0.15000000000000568,4.500000000000007,71.19999999999997,89.2,3.422222222222218,Very Unusual
240,Canada,Mining and oil and gas extraction [21],1988-10-01,81.9,4,1988,-0.6999999999999886,77.1,0.20000000000000284,4.350000000000001,68.39999999999999,85.8,1.1034482758620712,Normal
241,Canada,Oil and gas extraction [211],1988-10-01,85.5,4,1988,0.4000000000000057,78.45,-0.14999999999999858,4.5,69.45,87.45,1.566666666666666,Normal
242,Canada,Mining,1988-10-01,76.6,4,1988,-2.4000000000000057,72.35,-0.29999999999999716,4.449999999999996,63.45,81.24999999999999,0.9550561797752818,Normal
243,Canada,"Electric power generation, transmission and distribution [2211]",1988-10-01,86.1,4,1988,0.6999999999999886,83.4,-0.2499999999999929,1.3999999999999986,80.60000000000001,86.2,1.9285714285714224,Normal
244,Canada,Construction [23],1988-10-01,93.8,4,1988,2.799999999999997,87.75,0.10000000000000142,3.1000000000000014,81.55,93.95,1.9516129032258047,Normal
245,Canada,Manufacturing [31-33],1988-10-01,80.6,4,1988,-3.8000000000000114,80.6,0.10000000000000853,2.9000000000000057,74.79999999999998,86.4,0.0,Normal
246,Canada,Food manufacturing [311],1988-10-01,79.8,4,1988,-1.0,80.0,0.04999999999999716,0.7999999999999972,78.4,81.6,-0.25000000000000444,Normal
247,Canada,Beverage and tobacco product manufacturing [312],1988-10-01,70.3,4,1988,-1.4000000000000057,74.0,0.3500000000000014,2.3500000000000014,69.3,78.7,-1.5744680851063833,Normal
248,Canada,Beverage manufacturing [3121],1988-10-01,71.5,4,1988,1.5999999999999943,77.35,0.25,4.5,68.35,86.35,-1.2999999999999987,Normal
249,Canada,Tobacco manufacturing [3122],1988-10-01,69.6,4,1988,-3.200000000000003,67.85,0.29999999999999716,5.149999999999999,57.55,78.14999999999999,0.3398058252427185,Normal
250,Canada,Textiles,1988-10-01,84.9,4,1988,-3.5,76.25,-0.10000000000000142,3.1499999999999986,69.95,82.55,2.746031746031749,Unusual
251,Canada,Textile mills [313],1988-10-01,,4,1988,,78.44999999999999,0.04999999999999716,3.999999999999986,70.45000000000002,86.44999999999996,,Normal
252,Canada,Textile product mills [314],1988-10-01,,4,1988,,74.05,-0.3999999999999986,5.25,63.55,84.55,,Normal
253,Canada,Clothing manufacturing [315],1988-10-01,82.3,4,1988,-3.6000000000000085,77.75,-0.14999999999999858,3.799999999999997,70.15,85.35,1.1973684210526316,Normal
254,Canada,Leather and allied product manufacturing [316],1988-10-01,72.0,4,1988,-11.099999999999994,75.25,1.0,4.25,66.75,83.75,-0.7647058823529411,Normal
255,Canada,Wood product manufacturing [321],1988-10-01,79.8,4,1988,-10.299999999999997,83.4,-1.5,4.5,74.4,92.4,-0.8000000000000019,Normal
256,Canada,Paper manufacturing [322],1988-10-01,91.2,4,1988,-6.599999999999994,87.85,-0.6000000000000014,2.0500000000000043,83.74999999999999,91.95,1.6341463414634154,Normal
257,Canada,Printing and related support activities [323],1988-10-01,75.4,4,1988,-7.799999999999997,75.30000000000001,0.14999999999999858,2.8499999999999943,69.60000000000002,81.0,0.03508771929824369,Normal
258,Canada,Petroleum and coal products manufacturing [324],1988-10-01,88.4,4,1988,-1.7999999999999972,86.0,-0.8999999999999986,4.700000000000003,76.6,95.4,0.5106382978723413,Normal
259,Canada,Chemical manufacturing [325],1988-10-01,88.2,4,1988,-1.7999999999999972,80.4,-0.05000000000000426,3.6500000000000057,73.1,87.70000000000002,2.136986301369859,Unusual
260,Canada,Plastics and rubber products manufacturing [326],1988-10-01,87.4,4,1988,-4.099999999999994,80.65,0.5,4.899999999999999,70.85000000000001,90.45,1.3775510204081636,Normal
261,Canada,Plastic product manufacturing [3261],1988-10-01,86.5,4,1988,-6.5,78.0,0.5,5.549999999999997,66.9,89.1,1.5315315315315323,Normal
262,Canada,Rubber product manufacturing [3262],1988-10-01,90.5,4,1988,4.299999999999997,84.35,0.09999999999999432,4.350000000000001,75.64999999999999,93.05,1.4137931034482767,Normal
263,Canada,Non-metallic mineral product manufacturing [327],1988-10-01,85.9,4,1988,-0.8999999999999915,76.25,-0.04999999999999716,4.549999999999997,67.15,85.35,2.1208791208791236,Unusual
264,Canada,Primary metal manufacturing [331],1988-10-01,90.9,4,1988,-6.099999999999994,84.65,-0.14999999999999858,6.199999999999996,72.25000000000001,97.05,1.008064516129033,Normal
265,Canada,Fabricated metal product manufacturing [332],1988-10-01,78.3,4,1988,-2.700000000000003,77.55000000000001,0.3999999999999986,3.3500000000000014,70.85000000000001,84.25000000000001,0.22388059701492102,Normal
266,Canada,Machinery manufacturing [333],1988-10-01,74.3,4,1988,-0.5,77.94999999999999,0.15000000000000568,3.5,70.94999999999999,84.94999999999999,-1.0428571428571405,Normal
267,Canada,Computer and electronic product manufacturing [334],1988-10-01,81.2,4,1988,-1.3999999999999915,81.4,0.29999999999999716,3.049999999999997,75.30000000000001,87.5,-0.06557377049180427,Normal
268,Canada,"Electrical equipment, appliance and component manufacturing [335]",1988-10-01,84.2,4,1988,-1.0,77.95,1.3000000000000043,3.950000000000003,70.05,85.85000000000001,1.5822784810126571,Normal
269,Canada,Transportation equipment manufacturing [336],1988-10-01,73.9,4,1988,-6.199999999999989,83.05,-0.19999999999999574,4.000000000000007,75.04999999999998,91.05000000000001,-2.287499999999994,Normal
270,Canada,Furniture and related product manufacturing [337],1988-10-01,74.4,4,1988,-9.699999999999989,79.1,0.05000000000000426,3.1499999999999986,72.8,85.39999999999999,-1.4920634920634892,Normal
271,Canada,Miscellaneous manufacturing [339],1988-10-01,86.2,4,1988,2.5,78.45,-0.3499999999999943,3.0,72.45,84.45,2.5833333333333335,Unusual
272,Canada,Total industrial,1989-01-01,84.8,1,1989,-1.4000000000000057,81.1,0.20000000000000284,2.299999999999997,76.5,85.69999999999999,1.6086956521739162,Normal
273,Canada,Forestry and logging [113],1989-01-01,76.1,1,1989,6.799999999999997,81.8,-1.2999999999999972,4.700000000000003,72.39999999999999,91.2,-1.2127659574468084,Normal
274,Canada,Mining and oil and gas extraction [21],1989-01-01,78.4,1,1989,-7.799999999999997,77.9,0.20000000000000284,4.5,68.9,86.9,0.1111111111111111,Normal
275,Canada,Oil and gas extraction [211],1989-01-01,82.2,1,1989,-7.799999999999997,78.5,0.0,4.700000000000003,69.1,87.9,0.7872340425531916,Normal
276,Canada,Mining,1989-01-01,73.0,1,1989,-7.700000000000003,73.7,0.5,5.1000000000000085,63.499999999999986,83.90000000000002,-0.13725490196078463,Normal
